filename,object_id,final_shape,tgt_points,color_transfer_coeffs,polynomial_coeffs,polynomial_mean_coeffs,percentile_coeffs
EBR-Taj3xLkQ3lsTbKif7A.jpg,106,diamond-s,"[[2362.0, 1858.0], [2398.0, 1811.0], [2443.0, 1847.0], [2409.0, 1893.0]]","[[0.09944567084312439, -0.8871021866798401], [0.1124260425567627, -0.07334449142217636], [0.09666890650987625, -0.4354988634586334]]","[[0.1006682962179184, 0.5750722289085388], [0.17134328186511993, 0.5158084034919739], [0.254159539937973, 0.3639218807220459]]","[[0.18502500653266907, 0.470512717962265]]","[[0.3305759131908417, 0.4583946764469147]]"
EBR-Taj3xLkQ3lsTbKif7A.jpg,148,other,"[[353.0, 1917.0], [396.0, 1919.0], [396.0, 1960.0], [352.0, 1960.0]]",,,,
EBR-Taj3xLkQ3lsTbKif7A.jpg,94,other,"[[3040.0, 1839.0], [3208.0, 1835.0], [3219.0, 2008.0], [3048.0, 2016.0]]",,,,
EBR-Taj3xLkQ3lsTbKif7A.jpg,98,other,"[[3070.0, 2494.0], [3244.0, 2476.0], [3246.0, 2602.0], [3077.0, 2619.0]]",,,,
EBR-Taj3xLkQ3lsTbKif7A.jpg,105,circle,"[[2376.0, 2067.0], [2464.0, 2067.0], [2464.0, 2159.0], [2376.0, 2159.0]]","[[0.3059263229370117, -2.196578025817871], [0.528689980506897, -1.667201042175293], [0.28101179003715515, -0.14890669286251068]]","[[-0.294577419757843, 0.3878883421421051], [0.03183158487081528, 0.16830937564373016], [0.02315520867705345, 0.2489863932132721]]","[[0.0031529634725302458, 0.18852855265140533]]","[[0.22599266469478607, 0.08088235557079315]]"
EEbywDzeiF2u0GtI4389ww.jpg,23,diamond-l,"[[1114.0, 1550.0], [1149.0, 1519.0], [1185.0, 1551.0], [1152.0, 1588.0]]","[[0.08051180094480515, -1.3643234968185425], [0.17557375133037567, 0.6621135473251343], [0.08798687160015106, -0.42140039801597595]]","[[0.05132712423801422, 0.6867213845252991], [0.049132831394672394, 0.543671727180481], [-0.06681186705827713, 0.1360176056623459]]","[[0.019265081733465195, 0.47023966908454895]]","[[0.6643995642662048, 0.1038200855255127]]"
EEbywDzeiF2u0GtI4389ww.jpg,24,other,"[[1146.0, 1456.0], [1195.0, 1456.0], [1193.0, 1517.0], [1146.0, 1518.0]]",,,,
EEbywDzeiF2u0GtI4389ww.jpg,90,other,"[[1009.0, 1705.0], [1564.0, 1686.0], [1012.0, 1765.0]]",,,,
EFEX5zj0s6gqPNdfoOu64Q.jpg,51,diamond-l,"[[1765.0, 1265.0], [1796.0, 1226.0], [1827.0, 1259.0], [1803.0, 1298.0]]","[[0.042167503386735916, -1.6605414152145386], [0.1195768490433693, 0.38595205545425415], [0.03913143277168274, -0.3804541826248169]]","[[0.10698304325342178, 0.5248328447341919], [0.10431680828332901, 0.422877699136734], [0.05459069088101387, 0.16107289493083954]]","[[0.09265979379415512, 0.37605050206184387]]","[[0.42508330941200256, 0.18402841687202454]]"
EFEX5zj0s6gqPNdfoOu64Q.jpg,91,rect-s,"[[2622.0, 1033.0], [2727.0, 1019.0], [2738.0, 1155.0], [2631.0, 1166.0]]","[[0.09280353784561157, -1.8126121759414673], [0.09713314473628998, -0.5804601311683655], [0.11136811226606369, -0.3143157660961151]]","[[-0.029002251103520393, 0.3164752721786499], [-0.010665833950042725, 0.37589502334594727], [-0.007446738425642252, 0.42173880338668823]]","[[-0.017227547243237495, 0.3698486089706421]]","[[0.1933693140745163, 0.2618585526943207]]"
EFEX5zj0s6gqPNdfoOu64Q.jpg,62,octagon,"[[885.0, 1315.0], [926.0, 1332.0], [908.0, 1372.0], [867.0, 1355.0]]","[[0.13902540504932404, -1.729617953300476], [0.06001387536525726, -0.35891589522361755], [0.17174164950847626, -0.2623070776462555]]","[[-0.06241291016340256, 0.4460518956184387], [0.15370921790599823, 0.28465381264686584], [0.14061294496059418, 0.267726331949234]]","[[0.1594439446926117, 0.2574600279331207]]","[[0.2118738442659378, 0.23167107999324799]]"
EFEX5zj0s6gqPNdfoOu64Q.jpg,88,octagon,"[[2222.0, 1097.0], [2327.0, 1111.0], [2309.0, 1211.0], [2206.0, 1194.0]]","[[0.1577373743057251, -2.4194273948669434], [0.07423074543476105, -0.6780948042869568], [0.21878324449062347, -0.14924496412277222]]","[[-0.09756935387849808, 0.31214722990989685], [0.1536652147769928, 0.16636113822460175], [0.1375446766614914, 0.19598089158535004]]","[[0.15285326540470123, 0.14010325074195862]]","[[0.12455958127975464, 0.1539292335510254]]"
EMFVnI762MCyMgdX0OGDdg.jpg,45,diamond-l,"[[2630.0, 1587.0], [2747.0, 1441.0], [2916.0, 1578.0], [2796.0, 1727.0]]","[[0.0764220580458641, -2.854879856109619], [0.13038331270217896, -0.5511571764945984], [0.06919846683740616, -0.12216314673423767]]","[[0.03741661459207535, 0.16281986236572266], [0.02476830966770649, 0.12714247405529022], [0.18600647151470184, 0.13379138708114624]]","[[0.03516540303826332, 0.1425054669380188]]","[[0.11471794545650482, 0.10083161294460297]]"
EMFVnI762MCyMgdX0OGDdg.jpg,40,other,"[[2627.0, 1691.0], [2701.0, 1693.0], [2707.0, 1722.0], [2626.0, 1726.0]]",,,,
EMFVnI762MCyMgdX0OGDdg.jpg,44,other,"[[2518.0, 1238.0], [2612.0, 1232.0], [2626.0, 1348.0], [2531.0, 1355.0]]",,,,
EMFVnI762MCyMgdX0OGDdg.jpg,98,other,"[[723.0, 1766.0], [759.0, 1765.0], [760.0, 1821.0], [719.0, 1821.0]]",,,,
EMFVnI762MCyMgdX0OGDdg.jpg,68,rect-l,"[[1795.0, 1714.0], [1835.0, 1714.0], [1837.0, 1768.0], [1793.0, 1768.0]]","[[0.044816672801971436, -1.8583848476409912], [0.1034565344452858, -0.4736241102218628], [0.03596949204802513, -0.34295010566711426]]","[[0.02779291942715645, 0.24964775145053864], [0.040158711373806, 0.3045535385608673], [0.04825521633028984, 0.327226459980011]]","[[0.035300664603710175, 0.2938685417175293]]","[[0.1586979180574417, 0.2454773634672165]]"
EO4TBwCEeCTOjTQAXpn29w.jpg,53,diamond-s,"[[2466.0, 878.0], [2505.0, 837.0], [2546.0, 874.0], [2508.0, 913.0]]","[[0.055573854595422745, -2.1269280910491943], [0.21868902444839478, -0.19280031323432922], [0.049906838685274124, -0.2809033691883087]]","[[-0.0281711146235466, 0.3908645808696747], [-0.04510664939880371, 0.360439270734787], [0.12793393433094025, 0.17048321664333344]]","[[-0.012839515693485737, 0.31924954056739807]]","[[0.13393935561180115, 0.237916499376297]]"
EO4TBwCEeCTOjTQAXpn29w.jpg,160,circle,"[[766.0, 861.0], [843.0, 861.0], [843.0, 938.0], [766.0, 938.0]]","[[0.18949143588542938, -1.715432047843933], [0.3116852045059204, -1.1208826303482056], [0.17029039561748505, -0.2785583436489105]]","[[-0.21945329010486603, 0.41518375277519226], [-0.02124086767435074, 0.2791482210159302], [-0.01026944164186716, 0.3599167466163635]]","[[-0.041960474103689194, 0.3056206703186035]]","[[0.20477823913097382, 0.18099457025527954]]"
EO4TBwCEeCTOjTQAXpn29w.jpg,54,circle,"[[2382.0, 713.0], [2463.0, 713.0], [2463.0, 794.0], [2382.0, 794.0]]","[[0.2322811484336853, -2.238919734954834], [0.4569694995880127, -1.4992012977600098], [0.17146486043930054, -0.21415551006793976]]","[[0.08295303583145142, 0.08006620407104492], [0.06083349138498306, 0.19195812940597534], [0.03764672949910164, 0.26224812865257263]]","[[0.06104794144630432, 0.18163764476776123]]","[[0.19092850387096405, 0.10666321963071823]]"
EOTEPcvmdwEV5bOztEgqbA.jpg,49,diamond-s,"[[1799.0, 1135.0], [1825.0, 1104.0], [1856.0, 1133.0], [1831.0, 1163.0]]","[[0.07245352864265442, -1.819699764251709], [0.15102992951869965, -0.2532905340194702], [0.07013210654258728, -0.3105469346046448]]","[[0.12123800069093704, 0.2916361093521118], [0.11775372922420502, 0.2728905975818634], [0.1348704695701599, 0.2301778644323349]]","[[0.10369709134101868, 0.27793824672698975]]","[[0.20330919325351715, 0.25211647152900696]]"
EOTEPcvmdwEV5bOztEgqbA.jpg,211,other,"[[1818.0, 1178.0], [1872.0, 1177.0], [1873.0, 1265.0], [1822.0, 1265.0]]",,,,
EOTEPcvmdwEV5bOztEgqbA.jpg,205,square,"[[2302.0, 972.0], [2379.0, 968.0], [2382.0, 1045.0], [2305.0, 1048.0]]","[[0.13378144800662994, -1.7920479774475098], [0.4221296012401581, -0.1867978572845459], [0.10080070048570633, -0.3011333644390106]]","[[0.1628251075744629, 0.22358153760433197], [0.15087223052978516, 0.253314733505249], [0.11198459565639496, 0.30947378277778625]]","[[0.1287437379360199, 0.26217061281204224]]","[[0.3832617700099945, 0.14122799038887024]]"
EOTEPcvmdwEV5bOztEgqbA.jpg,153,circle,"[[259.0, 932.0], [328.0, 932.0], [328.0, 1001.0], [259.0, 1001.0]]","[[0.2429431825876236, -1.8325785398483276], [0.4810323417186737, -1.5263572931289673], [0.16945572197437286, -0.27270805835723877]]","[[-0.061841730028390884, 0.22757844626903534], [-0.006400535348802805, 0.2489159107208252], [0.016204753890633583, 0.3477342426776886]]","[[-0.013667580671608448, 0.26222386956214905]]","[[0.22821500897407532, 0.13539598882198334]]"
EOTEPcvmdwEV5bOztEgqbA.jpg,52,circle,"[[1795.0, 934.0], [1857.0, 934.0], [1857.0, 997.0], [1795.0, 997.0]]","[[0.3006415367126465, -1.6965696811676025], [0.6308984756469727, -1.826845407485962], [0.1708795130252838, -0.2991493046283722]]","[[-0.15971176326274872, 0.2964370548725128], [-0.019592098891735077, 0.2563418745994568], [0.016534477472305298, 0.37114787101745605]]","[[-0.029203204438090324, 0.2737773060798645]]","[[0.3095867931842804, 0.10229358822107315]]"
EVtKhKSFzMkTq4Ful1eglA.jpg,228,diamond-l,"[[2520.0, 732.0], [2578.0, 662.0], [2648.0, 719.0], [2586.0, 789.0]]","[[0.07742156088352203, -2.8026421070098877], [0.2121737003326416, 0.16519814729690552], [0.08486031740903854, -0.16695085167884827]]","[[0.03449767827987671, 0.2811638116836548], [0.014176752418279648, 0.18524086475372314], [-0.15464361011981964, 0.08578874915838242]]","[[0.009004076011478901, 0.1874062418937683]]","[[0.2295534610748291, 0.07063993811607361]]"
EVtKhKSFzMkTq4Ful1eglA.jpg,83,other,"[[1227.0, 1087.0], [1285.0, 1087.0], [1285.0, 1117.0], [1227.0, 1115.0]]",,,,
EVtKhKSFzMkTq4Ful1eglA.jpg,231,octagon,"[[2559.0, 855.0], [2671.0, 894.0], [2629.0, 1007.0], [2513.0, 962.0]]","[[0.2268701046705246, -2.552546977996826], [0.16506242752075195, -0.2894977927207947], [0.32513803243637085, -0.018535524606704712]]","[[-0.06433787941932678, 0.37307608127593994], [0.19206658005714417, 0.09543464332818985], [0.173715740442276, 0.09980649501085281]]","[[0.177476704120636, 0.10929141193628311]]","[[0.24105586111545563, 0.06934647262096405]]"
EWn24Hacuzjr9RJcWNnyGA.jpg,10,diamond-l,"[[924.0, 1438.0], [988.0, 1380.0], [1046.0, 1441.0], [980.0, 1502.0]]","[[0.04310694336891174, -1.3421483039855957], [0.11831723153591156, 0.18688228726387024], [0.044055089354515076, -0.4088289141654968]]","[[0.11254242807626724, 0.544100284576416], [0.09157456457614899, 0.46597015857696533], [-0.1849372237920761, 0.26599687337875366]]","[[0.07431565970182419, 0.43479692935943604]]","[[0.438673198223114, 0.24839136004447937]]"
EWn24Hacuzjr9RJcWNnyGA.jpg,23,other,"[[1262.0, 1659.0], [1265.0, 1582.0], [1294.0, 1582.0], [1287.0, 1660.0]]",,,,
Ea5PTsJkN6GrdBW8_FsJ9A.jpg,61,diamond-l,"[[3221.0, 1567.0], [3291.0, 1471.0], [3421.0, 1549.0], [3344.0, 1670.0]]","[[0.041059765964746475, -0.7985880374908447], [0.0822269544005394, 0.5647217631340027], [0.03831091523170471, -0.5282211899757385]]","[[0.050437480211257935, 0.9039645195007324], [0.061815112829208374, 0.8409877419471741], [-0.4345760941505432, 0.28406625986099243]]","[[0.017683567479252815, 0.6853131651878357]]","[[0.7111029624938965, 0.2773161828517914]]"
Ea5PTsJkN6GrdBW8_FsJ9A.jpg,42,other,"[[2409.0, 1705.0], [2466.0, 1697.0], [2478.0, 1759.0], [2410.0, 1759.0]]",,,,
Ea5PTsJkN6GrdBW8_FsJ9A.jpg,62,diamond-l,"[[3160.0, 1371.0], [3269.0, 1233.0], [3415.0, 1340.0], [3308.0, 1471.0]]","[[0.09764474630355835, -0.9227780699729919], [0.15835531055927277, 0.6366685032844543], [0.11345826089382172, -0.48557886481285095]]","[[0.10688995569944382, 0.7403563857078552], [0.12785090506076813, 0.6795266270637512], [-0.893939197063446, 0.22222940623760223]]","[[0.044688690453767776, 0.5616286396980286]]","[[0.842389702796936, 0.13745097815990448]]"
EkywnZ63pe22qhbidSOk8g.jpg,93,diamond-l,"[[930.0, 1549.0], [966.0, 1515.0], [1000.0, 1551.0], [967.0, 1584.0]]","[[0.08098997920751572, -1.4275282621383667], [0.14455994963645935, 0.712314248085022], [0.09330582618713379, -0.3965034782886505]]","[[0.10177946835756302, 0.6770246624946594], [0.10659211874008179, 0.45483747124671936], [-0.44639497995376587, 0.13898833096027374]]","[[0.05582574009895325, 0.4367322027683258]]","[[0.7184388041496277, 0.10283011943101883]]"
F-CaFWIY1ICn5tlcSalMyQ.jpg,97,diamond-l,"[[3158.0, 1581.0], [3243.0, 1501.0], [3327.0, 1575.0], [3248.0, 1656.0]]","[[0.07701423019170761, -2.4103429317474365], [0.25617095828056335, 0.60079026222229], [0.09393320232629776, -0.2805008292198181]]","[[0.1065014898777008, 0.36493948101997375], [0.10758902877569199, 0.2668202519416809], [-0.04552256315946579, 0.06599467992782593]]","[[0.08918321132659912, 0.2362927347421646]]","[[0.4412457048892975, 0.04553516209125519]]"
F4YJG30T7khe8rKPShnS0A.jpg,65,diamond-l,"[[2922.0, 1325.0], [2965.0, 1277.0], [3018.0, 1321.0], [2977.0, 1373.0]]","[[0.0561031810939312, -1.6596834659576416], [0.08198518306016922, 0.1227324903011322], [0.054774440824985504, -0.3578082323074341]]","[[0.11780445277690887, 0.4168829321861267], [0.12798403203487396, 0.3531700670719147], [0.24157601594924927, 0.18862596154212952]]","[[0.11344219744205475, 0.32647207379341125]]","[[0.32172471284866333, 0.21257562935352325]]"
F4YJG30T7khe8rKPShnS0A.jpg,81,other,"[[1281.0, 1089.0], [1352.0, 1080.0], [1359.0, 1158.0], [1286.0, 1166.0]]",,,,
F5-Yf5q_S3koPWOCr7M_Wg.jpg,45,diamond-l,"[[1937.0, 1757.0], [1964.0, 1724.0], [2000.0, 1753.0], [1974.0, 1787.0]]","[[0.029506485909223557, -1.8947134017944336], [0.06943584978580475, -0.10436247289180756], [0.024447347968816757, -0.27773261070251465]]","[[0.10333618521690369, 0.39718008041381836], [0.01932736486196518, 0.27177539467811584], [0.0523054301738739, 0.24139419198036194]]","[[0.06288959085941315, 0.3043348789215088]]","[[0.22093462944030762, 0.24183039367198944]]"
F5-Yf5q_S3koPWOCr7M_Wg.jpg,70,other,"[[2104.0, 1692.0], [2194.0, 1691.0], [2195.0, 1720.0], [2104.0, 1721.0]]",,,,
F5J0KgxlghzLrgYR2RonwA.jpg,107,diamond-l,"[[2219.0, 1598.0], [2263.0, 1550.0], [2319.0, 1590.0], [2272.0, 1644.0]]","[[0.029842548072338104, -1.5332707166671753], [0.16092781722545624, 0.9890251755714417], [0.044535864144563675, -0.48205628991127014]]","[[0.12159691751003265, 0.7889909148216248], [0.1785793900489807, 0.671221137046814], [-0.5184803009033203, 0.10124718397855759]]","[[0.09694919735193253, 0.5308256149291992]]","[[0.8750008344650269, 0.05780388414859772]]"
F5J0KgxlghzLrgYR2RonwA.jpg,130,diamond-l,"[[23.0, 1509.0], [107.0, 1436.0], [182.0, 1522.0], [97.0, 1597.0]]","[[0.04904348403215408, -2.0663983821868896], [0.1806306391954422, 0.8216981887817383], [0.06494203954935074, -0.4136538803577423]]","[[0.12346053868532181, 0.4664842486381531], [0.20652011036872864, 0.4592217803001404], [-0.3335685431957245, 0.06813003122806549]]","[[0.12063177675008774, 0.3377505838871002]]","[[0.6048541069030762, 0.04866347461938858]]"
F5J0KgxlghzLrgYR2RonwA.jpg,147,diamond-l,"[[1172.0, 1618.0], [1226.0, 1566.0], [1276.0, 1622.0], [1222.0, 1674.0]]","[[0.04995701089501381, -1.6172420978546143], [0.17533423006534576, 0.953305184841156], [0.068268783390522, -0.44727203249931335]]","[[0.1813025176525116, 0.6749614477157593], [0.21676945686340332, 0.5439179539680481], [-0.2917378842830658, 0.0753738135099411]]","[[0.1548646092414856, 0.44269102811813354]]","[[0.8000510931015015, 0.05477621778845787]]"
F5J0KgxlghzLrgYR2RonwA.jpg,129,other,"[[59.0, 1597.0], [140.0, 1602.0], [138.0, 1658.0], [54.0, 1653.0]]",,,,
FCxkPDCkcorJwaz2FnopFw.jpg,109,diamond-l,"[[2612.0, 642.0], [2826.0, 460.0], [3004.0, 659.0], [2771.0, 845.0]]","[[0.07036861777305603, -1.7445652484893799], [0.18504056334495544, 0.3705631196498871], [0.08168107271194458, -0.3316153585910797]]","[[0.1390177309513092, 0.4786851704120636], [0.11543948203325272, 0.3241864740848541], [-0.17220616340637207, 0.14522628486156464]]","[[0.09220690280199051, 0.3273814618587494]]","[[0.5488781332969666, 0.125490203499794]]"
FCxkPDCkcorJwaz2FnopFw.jpg,111,other,"[[2662.0, 864.0], [2897.0, 882.0], [2889.0, 980.0], [2653.0, 960.0]]",,,,
FCxkPDCkcorJwaz2FnopFw.jpg,83,rect-m,"[[2042.0, 806.0], [2054.0, 729.0], [2080.0, 721.0], [2069.0, 800.0]]","[[0.05472764000296593, -0.8851759433746338], [0.05265509709715843, -0.27031704783439636], [0.056827619671821594, -0.4539351463317871]]","[[-0.02861744537949562, 0.5696563720703125], [-0.04117542877793312, 0.5967713594436646], [-0.041887883096933365, 0.6145817041397095]]","[[-0.04518508166074753, 0.5982990264892578]]","[[0.16956497728824615, 0.4705066680908203]]"
FCxkPDCkcorJwaz2FnopFw.jpg,95,diamond-l,"[[2397.5, 1169.5], [2426.0, 1128.0], [2447.5, 1169.5], [2419.0, 1211.0]]","[[0.040839508175849915, -1.3561294078826904], [0.08898626267910004, 0.845505952835083], [0.048267897218465805, -0.46559953689575195]]","[[0.1014806404709816, 0.8220919370651245], [0.168018639087677, 0.6166481971740723], [0.14416243135929108, 0.09689576923847198]]","[[0.11830785870552063, 0.5188302993774414]]","[[0.8247210383415222, 0.11709635704755783]]"
FIb8R0-5jMSsQQhd6U1agw.jpg,94,diamond-l,"[[1167.0, 1343.0], [1204.0, 1298.0], [1245.0, 1330.0], [1210.0, 1374.0]]","[[0.022454991936683655, -2.120887041091919], [0.0915147140622139, 0.24596348404884338], [0.022241676226258278, -0.24575801193714142]]","[[0.0033082126174122095, 0.5516178011894226], [0.0020044404082000256, 0.24977950751781464], [0.12237560749053955, 0.14876125752925873]]","[[-0.0007211337797343731, 0.3214266002178192]]","[[0.36727941036224365, 0.16862745583057404]]"
FIb8R0-5jMSsQQhd6U1agw.jpg,102,rect-l,"[[1416.0, 1119.0], [1488.0, 1117.0], [1492.0, 1209.0], [1418.0, 1208.0]]","[[0.05541671812534332, -1.6406244039535522], [0.0673011764883995, -0.3956756293773651], [0.04586995765566826, -0.3878847658634186]]","[[0.08417490869760513, 0.24076315760612488], [0.0908595472574234, 0.3470020294189453], [0.09190916270017624, 0.3052476942539215]]","[[0.08518587052822113, 0.29775604605674744]]","[[0.22890931367874146, 0.23848040401935577]]"
FJc5z7ciwMJfhDxFvZ7UeQ.jpg,30,diamond-l,"[[458.0, 204.0], [487.0, 174.0], [517.0, 207.0], [486.0, 233.0]]","[[0.04884007200598717, -2.4081387519836426], [0.11459492892026901, 0.45020541548728943], [0.0405394621193409, -0.2630079686641693]]","[[0.010780571028590202, 0.4245587885379791], [-0.007700805086642504, 0.2962607145309448], [-0.16265685856342316, 0.09562882781028748]]","[[-0.013295352458953857, 0.27538931369781494]]","[[0.3191060721874237, 0.09603758901357651]]"
FKoQ17hDOwhUq78J6u65Nw.jpg,30,diamond-l,"[[1374.0, 1491.0], [1435.0, 1443.0], [1483.0, 1503.0], [1421.0, 1552.0]]","[[0.09372732043266296, -1.9013290405273438], [0.14826983213424683, 0.5536433458328247], [0.11935290694236755, -0.3235214352607727]]","[[0.07973514497280121, 0.47628164291381836], [0.11574812978506088, 0.33016854524612427], [0.1385345160961151, 0.08108224719762802]]","[[0.08368038386106491, 0.3001616895198822]]","[[0.5025399923324585, 0.07873928546905518]]"
FKoQ17hDOwhUq78J6u65Nw.jpg,32,circle,"[[1185.0, 1349.0], [1325.0, 1370.0], [1303.0, 1518.0], [1156.0, 1494.0]]","[[0.4036274552345276, -0.7480071783065796], [0.2953653931617737, -0.4606402516365051], [0.4870246350765228, -0.22962649166584015]]","[[0.26480457186698914, 0.299042671918869], [0.2515309453010559, 0.32381051778793335], [0.22061271965503693, 0.3125389814376831]]","[[0.17525619268417358, 0.33684098720550537]]","[[0.5525959730148315, 0.1376001387834549]]"
FPqCEtU-y5Q1Lhd2mHgONQ.jpg,59,diamond-l,"[[419.0, 1491.0], [489.0, 1397.0], [578.0, 1478.0], [504.0, 1570.0]]","[[0.0919509083032608, -2.377392292022705], [0.22076787054538727, 0.2734631299972534], [0.10580022633075714, -0.2928132116794586]]","[[0.07652061432600021, 0.27222898602485657], [0.11258921027183533, 0.27810049057006836], [0.03226293623447418, 0.07948338985443115]]","[[0.08089189231395721, 0.21176064014434814]]","[[0.3744870126247406, 0.06375402212142944]]"
FPqCEtU-y5Q1Lhd2mHgONQ.jpg,100,other,"[[3669.0, 1183.0], [3867.0, 1162.0], [3877.0, 1246.0], [3677.0, 1263.0]]",,,,
FPqCEtU-y5Q1Lhd2mHgONQ.jpg,62,circle,"[[419.0, 1410.0], [571.0, 1397.0], [578.0, 1563.0], [423.0, 1571.0]]","[[0.3402944803237915, -2.1662325859069824], [0.6872918009757996, -0.8154363632202148], [0.4121865928173065, -0.16595998406410217]]","[[0.29258421063423157, 0.03508878871798515], [0.10132262110710144, 0.26660773158073425], [-0.0147533705458045, 0.09422227740287781]]","[[0.06370098888874054, 0.19017818570137024]]","[[0.35183823108673096, 0.07383579015731812]]"
FUQuJs-52jhftJYZa0hI9g.jpg,52,diamond-l,"[[2007.0, 1576.0], [2040.0, 1545.0], [2069.0, 1580.0], [2035.0, 1607.0]]","[[0.059541255235672, -1.847357988357544], [0.10219363123178482, 0.22141645848751068], [0.06488967686891556, -0.32624781131744385]]","[[0.061345476657152176, 0.44168275594711304], [0.0651543140411377, 0.33787187933921814], [0.11840612441301346, 0.15290743112564087]]","[[0.05655147507786751, 0.3130163848400116]]","[[0.35824891924858093, 0.1602952778339386]]"
FUQuJs-52jhftJYZa0hI9g.jpg,65,diamond-l,"[[1046.0, 1550.0], [1076.0, 1519.0], [1104.0, 1549.0], [1078.0, 1578.0]]","[[0.07814076542854309, -2.1847221851348877], [0.13517002761363983, 0.23338809609413147], [0.08123469352722168, -0.28196120262145996]]","[[0.0750507190823555, 0.3375473916530609], [0.07495687156915665, 0.27518412470817566], [0.1319207102060318, 0.10244166851043701]]","[[0.06966640055179596, 0.24027657508850098]]","[[0.31923407316207886, 0.10283548384904861]]"
